ShipmentID,OrderDate,ProductName,ProductClass,ManufacturingSite,DistributorName,Country,QuantityShipped,ShipmentMode,ScheduledDeliveryDate,ActualDeliveryDate,FreightCostUSD,WeightKg,ShipmentStatus
SHP000578,2017-01-27,Victomine,Antimalarial,Krakow Facility,Schaefer LLC,Germany,99,,2017-02-03,2017-02-02,3203.71,,delivered
SHP000579,2020-12-15, Thionide  ,Analgesics,munich plant,Stehr-Champlin,Poland,88,Air,2020-12-22,2020-12-24,1417.75,486.1,delivered
SHP000580,2018-11-25,Penitrana,Analgesics,Frankfurt Plant,Romaguera-Fay,Germany,22,Air Charter,2018-12-02,2018-12-02,1673.92,269.6,Delivered
SHP000581,2018-08-16,Testant,Mood Stabilizers,Warsaw Plant, Schuppe Inc  ,Poland,28,Air,2018-08-23,2018-08-21,706.04,566.8,DELIVERED
SHP000582,2017-10-01,Lactubucil,Antipiretics, poznan site  , Koss  ,Germany,249,Ocean,2017-10-08,2017-10-06,2932.57,580.5,Delivered
SHP000583,2019-04-10, Presetron  ,Mood Stabilizers, Frankfurt Plant  ,Rohan and Sons,Germany,196,Truck,2019-04-17,2019-04-16,3549.48,566.5,Delivered
SHP000584,2017-02-07,Argalazine Abostryl,Antipiretics,Poznan Site,Gleason,Germany,75,Truck,2017-02-14,2017-02-22,374.41,58.7,Delivered
SHP000585,2020-05-15, Lacoplex Hyaluvance  ,Mood Stabilizers,munich plant,Gleason,Germany,70,Ocean,2020-05-22,2020-05-23,2267.86,16.4,DELIVERED
SHP000586,2019-02-04,Cortirodine Alimcline,Antipiretics,POZNAN SITE,Rohan,Poland,86,Air Charter,2019-02-11,2019-02-11,2893.04,26.9,Delivered
SHP000587,2020-08-30,Arivac,Antimalarial,Frankfurt Plant,Nader-Gaylord,Germany,183,Ocean,2020-09-06,2020-09-04,1123.32,880.4,Delivered
SHP000588,2018-02-18,Quiniprosyn,Antiseptics,Munich Plant,Koss,Germany,85,Air Charter,2018-02-25,2018-02-23,1337.15,320.9,Cancelled
SHP000589,2017-06-11,Ciclonazol,Antiseptics,Krakow Facility,Nader-Gaylord,Germany,22,Air,2017-06-18,2017-06-18,3873.01,206.7,Shipped
SHP000590,2018-07-13, Tacrodomide  ,Antipiretics,krakow facility,Gottlieb-Cruickshank,Poland,36,Truck,2018-07-20,2018-07-25,1111.39,869.6,Delivered
SHP000591,2017-02-26,Paronium Atracustone,Analgesics, Munich Plant  ,Smith Inc,Poland,456,Ocean,2017-03-05,2017-03-05,2407.51,560.0,IN TRANSIT
SHP000592,2019-05-19,Amamadin,Antimalarial,Munich Plant,Rohan and Sons,Germany,174,Air Charter,2019-05-26,2019-05-26,3954.68,213.6,Cancelled
SHP000593,2020-12-20,Kinenadryl,Antipiretics,Poznan Site,Gleason,Germany,151,Truck,2020-12-27,2020-12-26,3715.63,346.5,Delivered
SHP000594,2018-01-19,Tetalamide,Antibiotics,Frankfurt Plant,Prohaska-Kuhic,Poland,313,Air,2018-01-26,2018-01-26,1387.16,141.2,PENDING
SHP000595,2020-06-28, Thionide  ,Analgesics,Munich Plant, Gerlach LLC  ,Germany,43,Air Charter,2020-07-05,2020-07-03,1454.86,790.9,DELIVERED
SHP000596,2017-07-22, Ciclonazol  ,Antiseptics, Krakow Facility  ,Lesch,Germany,52,Air Charter,2017-07-29,2017-07-27,4348.98,758.4,delivered
SHP000597,2018-11-17,Albuterenone,Antimalarial,KRAKOW FACILITY,Crist Inc,Germany,140,Air,2018-11-24,2018-11-23,201.38,98.4,Shipped
SHP000598,2019-05-12,Trazobalamin,Mood Stabilizers,Poznan Site,Rohan,Poland,211,Air Charter,2019-05-19,2019-05-24,N/A,773.2,Delivered
SHP000599,2017-02-01,Lovapur,Mood Stabilizers,KRAKOW FACILITY,Schaefer LLC,Germany,48,Air,2017-02-08,2017-02-06,2060.94,657.9,shipped
SHP000600,2020-09-07,Zarostral,Antipiretics,Warsaw Plant,Rohan and Sons,Germany,509,Ocean,2020-09-14,2020-09-13,1907.91,534.5,Delivered
SHP000601,2017-03-01,Requimadin,Antimalarial, krakow facility  , Rogahn-Klein  ,Poland,141,Air Charter,2017-03-08,2017-03-07,2361.87,849.4,Delivered
SHP000602,2017-04-03,Ionclotide,Analgesics,krakow facility,Bashirian-Kassulke,Germany,229,Ocean,2017-04-10,2017-04-10,4204.26,90.9,IN TRANSIT
SHP000603,2020-12-08,Nevanide Actozide,Antibiotics,Krakow Facility,Rogahn-Klein,Poland,10,Air,2020-12-15,2020-12-14,3346.1,352.3,DELIVERED
SHP000604,2020-03-06,Dantolac Pazocor,Analgesics,WARSAW PLANT,Nader-Gaylord,Germany,71,Truck,2020-03-13,2020-03-11,1257.73,877.8,Delivered
SHP000605,2020-05-13,Quixitriptan Alanesin,Antiseptics,POZNAN SITE,Stehr-Champlin,Poland,581,Air,2020-05-20,2020-05-20,4937.57,263.2,shipped
SHP000606,2019-08-23,Nevanide Actozide,Antibiotics,krakow facility, Prohaska-Kuhic  ,Poland,234,Air,2019-08-30,2019-08-29,1013.49,301.7,Pending
SHP000607,2019-08-29, Lovephilus  ,Analgesics,POZNAN SITE,Rogahn-Klein,Poland,51,Ocean,2019-09-05,2019-09-03,3889.28,189.3,Delivered
SHP000608,2017-11-11,Relenstrel Exurabine,Antibiotics,Warsaw Plant, Bashirian-Kassulke  ,Germany,236,Ocean,2017-11-18,2017-11-16,3118.91,738.6,DELIVERED
SHP000609,2019-01-28,Choriotrisin,Antibiotics, Warsaw Plant  , Erdman  ,Germany,168,Ocean,2019-02-04,2019-02-04,1218.91,672.8,Shipped
SHP000610,2020-04-05, Sumanazole  ,Analgesics,munich plant,Kris LLC,Poland,36,Ocean,2020-04-12,2020-04-18,3210.68,259.8,Delivered
SHP000611,2019-01-11,Methiclotide,Antibiotics,Munich Plant,Erdman,Germany,65,Air Charter,2019-01-18,2019-01-16,4549.98,829.3,Delivered
SHP000612,2017-02-12,Zonixamine Immulinum,Analgesics,Munich Plant,Romaguera-Fay,Germany,94,Truck,2017-02-19,2017-02-24,1626.24,527.2,SHIPPED
SHP000613,2017-12-02,Aldevac,Analgesics,warsaw plant,Rohan,Poland,119,Air,2017-12-09,2017-12-08,538.26,,SHIPPED
SHP000614,2017-02-13,Xenaminphen,Antimalarial,WARSAW PLANT,Cassin,Poland,60,Air,2017-02-20,2017-02-27,N/A,867.0,delivered
SHP000615,2019-06-14, Antilamin Clinbital  ,Antibiotics,FRANKFURT PLANT, Daugherty-Rempel  ,Germany,13,Air Charter,2019-06-21,2019-06-19,2326.94,346.7,DELIVERED
SHP000616,2019-04-29, Adriacaine  ,Mood Stabilizers, munich plant  ,Rohan,Poland,78,Ocean,2019-05-06,2019-05-05,279.85,55.2,Pending
SHP000617,2020-02-27, Malaxolol Aeroprosyn  ,Antiseptics,Frankfurt Plant,Carter-Conn,Poland,359,Ocean,2020-03-05,2020-03-11,3752.83,15.4,Pending
SHP000618,2019-10-15,Palodizem,Mood Stabilizers, krakow facility  ,Gleason,Germany,145,Air Charter,2019-10-22,2019-10-21,1324.93,328.7,DELIVERED
SHP000619,2018-10-20, Ultrimax Ultriset  ,Antiseptics,Krakow Facility, Hansen Group Pharm  ,Germany,89,Truck,2018-10-27,2018-10-27,2233.77,116.9,Delivered
SHP000620,2018-08-29,Amcibax Amcikeran,Analgesics,frankfurt plant,Daugherty-Rempel,Germany,202,Truck,2018-09-05,2018-09-05,3747.62,247.4,Delivered
SHP000621,2019-12-19, Acubulin  ,Antipiretics,POZNAN SITE,Lindgren-Simonis Pharm,Poland,160,Ocean,2019-12-26,2019-12-26,2365.34,618.4,Delivered
SHP000622,2020-05-22,Penitrana,Analgesics, FRANKFURT PLANT  ,Gottlieb-Cruickshank,Poland,29,Air Charter,2020-05-29,2020-05-27,609.31,512.5,DELIVERED
SHP000623,2019-05-23,Syntheruvax Proracin,Antimalarial,warsaw plant,Beier,Poland,-490,Air Charter,2019-05-30,2019-05-28,4825.08,379.8,Delivered
SHP000624,2019-05-21,Ionclotide,Analgesics,Krakow Facility,Prohaska-Kuhic,Poland,163,Air,2019-05-28,2019-05-26,433.15,560.9,Delivered
SHP000625,2019-12-19,Claripenem,Antibiotics,warsaw plant,Graham and Sons,Poland,100,Air,2019-12-26,2019-12-24,3513.11,651.6,Shipped
SHP000626,2020-06-24,Cricane Acamsumab,Antiseptics, Warsaw Plant  ,Carter-Conn,Poland,18,Air Charter,2020-07-01,2020-06-29,135.77,281.6,Pending
SHP000627,2017-03-11,Pitodomide,Antimalarial,munich plant,Koss,Germany,24,Air Charter,2017-03-18,2017-03-20,329.49,375.3,DELIVERED
SHP000628,2020-07-20,Abranatal Lysoprosate,Antiseptics,munich plant,Koss,Germany,94,Ocean,2020-07-27,2020-07-25,1093.29,174.4,Delivered
SHP000629,2018-01-19,Travoloride,Antiseptics,munich plant,Rohan and Sons,Germany,77,Ocean,2018-01-26,2018-02-03,3118.69,291.6,DELIVERED
SHP000630,2019-06-10, Pulmogen Alitora  ,Antiseptics,Frankfurt Plant,Beier,Poland,256,Truck,2019-06-17,2019-06-15,583.68,729.9,DELIVERED
SHP000631,2020-12-27,Secrelazine Insonamic,Antipiretics,Munich Plant,Hansen Group Pharm,Germany,108,,2021-01-03,2021-01-01,2115.2,458.9,Delivered
SHP000632,2020-03-19,Insozyme,Antiseptics, Poznan Site  , Koss  ,Germany,44,Air,2020-03-26,2020-03-30,396.9,735.7,Delivered
SHP000633,2017-10-12,Relenstrel Exurabine,Antibiotics,warsaw plant, Stehr-Champlin  ,Poland,366,Air,2017-10-19,2017-10-18,3640.32,803.3,DELIVERED
SHP000634,2020-12-18, Atrabicin Alkerotec  ,Antiseptics, KRAKOW FACILITY  ,Schuppe Inc,Poland,98,Air Charter,2020-12-25,2020-12-24,769.83,789.5,IN TRANSIT
SHP000635,2018-02-03, Benzoprox  ,Antiseptics, krakow facility  ,Carter-Conn,Poland,77,Truck,2018-02-10,2018-02-09,2637.68,673.9,Delivered
SHP000636,2018-04-26,Aciprex,Antipiretics,Poznan Site,Gleason,Germany,10,Truck,2018-05-03,2018-05-02,2915.12,666.1,In Transit
SHP000637,2017-09-21,Adriacaine,Mood Stabilizers, MUNICH PLANT  ,Rogahn-Klein,Poland,34,Air,2017-09-28,2017-09-28,4152.15,616.8,delivered
SHP000638,2019-02-09,Aspinavir Silovance,Antibiotics,Poznan Site,Prohaska-Kuhic,Poland,18,Air,2019-02-16,2019-02-16,4506.01,222.0,Delivered
SHP000639,2020-11-03,Diprolimus,Antiseptics,poznan site,Lesch,Germany,13,Ocean,2020-11-10,2020-11-08,4679.01,401.7,In Transit
SHP000640,2020-09-26, Pentastrin  ,Antibiotics,FRANKFURT PLANT,Kozey-Emmerich,Germany,139,Truck,2020-10-03,2020-10-02,291.3,150.4,DELIVERED
SHP000641,2020-10-31,Ketastadil,Analgesics,FRANKFURT PLANT,Nader-Gaylord,Germany,89,,2020-11-07,2020-11-05,230.75,102.4,DELIVERED
SHP000642,2020-08-07,Bexridol,Antipiretics,Krakow Facility, Crist Inc  ,Germany,175,Ocean,2020-08-14,2020-08-20,1660.01,598.9,Delivered
SHP000643,2019-07-02, Primapion  ,Antibiotics,poznan site, Erdman  ,Germany,51,Truck,2019-07-09,2019-07-07,N/A,55.7,Delivered
SHP000644,2017-03-22,Pulmofine,Antibiotics,warsaw plant,Cassin,Poland,219,Ocean,2017-03-29,2017-03-27,3456.73,264.7,In Transit
SHP000645,2017-02-19, Antilamin Clinbital  ,Antibiotics, Frankfurt Plant  , Gottlieb-Cruickshank  ,Poland,302,Air,2017-02-26,2017-02-24,141.04,130.3,DELIVERED
SHP000646,2018-03-24,Methiclotide,Antibiotics,Munich Plant,Gerlach LLC,Germany,152,Air Charter,2018-03-31,2018-04-03,2497.74,377.4,Delivered
SHP000647,2019-01-31,Magnemunex,Antiseptics, Munich Plant  , Lesch  ,Germany,112,Ocean,2019-02-07,2019-02-06,3935.07,812.7,Delivered
SHP000648,2018-06-11,Effigine Propraprex,Antimalarial,Frankfurt Plant,Erdman,Germany,78,Air,2018-06-18,2018-06-17,1648.52,113.0,Delivered
SHP000649,2019-04-25,Epzipitant,Analgesics,Poznan Site, Kris LLC  ,Poland,297,Ocean,2019-05-02,2019-05-02,2302.11,720.3,DELIVERED
SHP000650,2018-11-22, Alpharolac  ,Antipiretics, Frankfurt Plant  ,Schaefer LLC,Germany,47,Truck,2018-11-29,2018-11-28,471.87,279.2,delivered
SHP000651,2019-03-14,Feruprazole,Mood Stabilizers, Poznan Site  , Erdman  ,Germany,399,Ocean,2019-03-21,2019-03-22,1106.07,748.2,DELIVERED
SHP000652,2020-06-05,Betanem,Analgesics,Poznan Site, Kozey-Emmerich  ,Germany,169,Air Charter,2020-06-12,2020-06-12,1284.01,318.9,delivered
SHP000653,2019-01-17,Pulmodiol Adalaxime,Analgesics,MUNICH PLANT,Schuppe Inc,Poland,38,Truck,2019-01-24,2019-01-22,3758.22,613.5,delivered
SHP000654,2017-06-01,Ampysin,Analgesics,KRAKOW FACILITY, Crist Inc  ,Germany,14,Ocean,2017-06-08,2017-06-08,1839.11,139.7,Delivered
SHP000655,2020-08-04,Zynosine,Antimalarial,WARSAW PLANT,Erdman,Germany,52,Ocean,2020-08-11,2020-08-09,1929.59,61.0,DELIVERED
SHP000656,2019-04-25,Malaxolol Aeroprosyn,Antiseptics,FRANKFURT PLANT,Hansen Group Pharm,Germany,60,Truck,2019-05-02,2019-05-01,2193.04,589.2,delivered
SHP000657,2020-02-07,Immurenol Temarate,Antipiretics,FRANKFURT PLANT, Romaguera-Fay  ,Germany,873,Ocean,2020-02-14,2020-02-14,2018.57,278.4,SHIPPED
SHP000658,2017-07-29, Arivac  ,Antimalarial,frankfurt plant,Cassin,Poland,85,Air Charter,2017-08-05,2017-08-05,1256.94,324.5,Delivered
SHP000659,2020-06-16, Diprotaine  ,Antiseptics, Frankfurt Plant  ,Rohan,Poland,42,Ocean,2020-06-23,2020-06-22,821.85,350.6,Delivered
SHP000660,2020-07-02,Adriafinil Ehtymara,Antiseptics, Frankfurt Plant  ,Rohan and Sons,Germany,240,Air Charter,2020-07-09,2020-07-08,2286.08,,DELIVERED
SHP000661,2019-05-11,Zonitonin,Antiseptics,warsaw plant,Kozey-Emmerich,Germany,93,Truck,2019-05-18,2019-05-17,1709.34,363.8,Delivered
SHP000662,2017-02-19,Cogxone Levanide,Antimalarial,POZNAN SITE,Rogahn-Klein,Poland,293,Truck,2017-02-26,2017-02-26,3091.88,746.3,Delivered
SHP000663,2018-01-18, Tiaracil  ,Antipiretics,WARSAW PLANT,Rohan,Poland,32,Truck,2018-01-25,2018-01-23,3090.19,626.1,Pending
SHP000664,2018-05-25,Amavirase,Antipiretics,Munich Plant,Schaefer LLC,Germany,502,Air,2018-06-01,2018-06-01,4309.56,113.5,DELIVERED
SHP000665,2019-10-23,Formolovir Amanferon,Analgesics, Munich Plant  ,Bashirian-Kassulke,Germany,21,Ocean,2019-10-30,2019-10-29,707.74,259.1,delivered
SHP000666,2019-09-22,Dexmeprazole Transnuvia,Mood Stabilizers,Frankfurt Plant,Erdman,Germany,46,Ocean,2019-09-29,2019-09-28,3202.41,885.4,Delivered
SHP000667,2018-08-14,Benzoprox,Antiseptics,Krakow Facility,Kozey-Emmerich,Germany,132,Air Charter,2018-08-21,2018-08-20,55.82,415.1,DELIVERED
SHP000668,2017-05-07, Ceretosine  ,Antiseptics,POZNAN SITE, Lindgren-Simonis Pharm  ,Poland,169,Ocean,2017-05-14,2017-05-13,2409.98,354.8,delivered
SHP000669,2017-10-04,Atrabicin Alkerotec,Antiseptics,Krakow Facility,Crist Inc,Germany,262,Air,2017-10-11,2017-10-09,1779.66,615.9,In Transit
SHP000670,2018-10-11,Ceftatana Serolamide,Antipiretics,Munich Plant, Rohan  ,Poland,71,Air Charter,2018-10-18,2018-10-18,4893.49,540.5,Delivered
SHP000671,2017-09-23,Megenorphine,Antimalarial,frankfurt plant,Bashirian-Kassulke,Germany,418,Truck,2017-09-30,2017-09-29,975.33,571.8,Delivered
SHP000672,2019-06-14, Thionide  ,Analgesics,MUNICH PLANT,Gleason,Germany,15,Ocean,2019-06-21,2019-06-19,2290.92,186.5,In Transit
SHP000673,2020-12-01, Pentastrin  ,Antibiotics, frankfurt plant  ,Nader-Gaylord,Germany,78,Air Charter,2020-12-08,2020-12-06,339.29,16.2,delivered
SHP000674,2018-10-17,Angioparin Brimosumab,Mood Stabilizers,munich plant,Kozey-Emmerich,Germany,79,Ocean,2018-10-24,2018-10-23,1787.29,446.3,DELIVERED
SHP000675,2017-11-27,Benzoprox,Antiseptics,Krakow Facility,Nader-Gaylord,Germany,92,Air,2017-12-04,2017-12-12,1240.54,805.5,Delivered
SHP000676,2017-06-14,Relenvice,Antimalarial, munich plant  , Schaefer LLC  ,Germany,86,Ocean,2017-06-21,2017-06-19,3034.77,297.4,delivered
SHP000677,2019-07-23,Thalilamide,Antibiotics,warsaw plant,Romaguera-Fay,Germany,444,Air,2019-07-30,2019-08-06,2465.7,281.2,Shipped
SHP000678,2017-11-29,Neuropogen Empibax,Analgesics,frankfurt plant,Nader-Gaylord,Germany,48,Ocean,2017-12-06,2017-12-05,2687.53,576.7,Pending
SHP000679,2017-10-10,Lovapur,Mood Stabilizers, KRAKOW FACILITY  ,Schuppe Inc,Poland,374,Truck,2017-10-17,2017-10-16,93.78,862.0,delivered
SHP000680,2020-03-24,Kinerinex,Antiseptics,POZNAN SITE,Graham and Sons,Poland,16,Air,2020-03-31,2020-03-30,1143.92,348.4,Shipped
SHP000681,2018-01-09,Nisorase,Antibiotics,MUNICH PLANT,Lesch,Germany,227,Ocean,2018-01-16,2018-01-15,4335.69,174.3,Delivered
SHP000682,2017-11-20, Androporin  ,Antiseptics,MUNICH PLANT,Gottlieb-Cruickshank,Poland,39,Air,2017-11-27,2017-11-26,1016.51,89.6,CANCELLED
SHP000683,2017-01-06, Veratorol Ciclovatol  ,Mood Stabilizers,POZNAN SITE,Erdman,Germany,56,Air Charter,2017-01-13,2017-01-11,4047.97,429.5,In Transit
SHP000684,2019-12-03,Exotropin Empizine,Mood Stabilizers,Poznan Site,Stehr-Champlin,Poland,183,Air Charter,2019-12-10,2019-12-10,3547.22,372.7,Delivered
SHP000685,2018-10-26, Interfestar  ,Antibiotics,Munich Plant,Schaefer LLC,Germany,63,Ocean,2018-11-02,2018-10-31,259.66,764.4,Cancelled
SHP000686,2018-07-10, Robapril  ,Antipiretics,Warsaw Plant,Gleason,Germany,17,Truck,2018-07-17,2018-07-19,3481.95,723.0,Delivered
SHP000687,2017-10-08,Rebedase Aplencor,Mood Stabilizers,munich plant,Beier,Poland,1818,Truck,2017-10-15,2017-10-23,4017.01,,delivered
SHP000688,2020-04-12,Amavirase,Antipiretics,MUNICH PLANT,Stehr-Champlin,Poland,196,Ocean,2020-04-19,2020-04-19,3769.56,305.1,Shipped
SHP000689,2018-09-22, Claricriptine Adaferol  ,Antibiotics,Frankfurt Plant,Smith Inc,Poland,240,Air,2018-09-29,2018-09-29,940.05,248.5,delivered
SHP000690,2020-03-11,Claripenem,Antibiotics,WARSAW PLANT,Beier,Poland,15,Truck,2020-03-18,2020-03-16,4481.75,270.5,DELIVERED
SHP000691,2018-11-19, Zarostral  ,Antipiretics,WARSAW PLANT,Gerlach LLC,Germany,86,Air Charter,2018-11-26,2018-11-25,4288.25,528.0,Delivered
SHP000692,2018-04-03,Aprerase,Antipiretics, Frankfurt Plant  ,Kozey-Emmerich,Germany,328,Ocean,2018-04-10,2018-04-09,2870.29,689.2,In Transit
SHP000693,2020-01-15, Ibrulinum  ,Antipiretics,Poznan Site, Bashirian-Kassulke  ,Germany,234,Truck,2020-01-22,2020-01-22,2397.67,823.5,Delivered
SHP000694,2018-05-01, Interfeferon Aspipex  ,Antiseptics,Frankfurt Plant,Cassin,Poland,79,Air,2018-05-08,2018-05-06,734.91,572.3,Pending
SHP000695,2019-03-25,Rositroban,Mood Stabilizers,Krakow Facility,Rohan,Poland,15,Truck,2019-04-01,2019-03-31,1262.43,495.3,DELIVERED
SHP000696,2018-07-21, Cogxone Levanide  ,Antimalarial,poznan site,Gleason,Germany,27,Air,2018-07-28,2018-07-28,N/A,263.4,DELIVERED
SHP000697,2020-04-29,Pulmofine,Antibiotics, WARSAW PLANT  ,Rohan,Poland,7,Ocean,2020-05-06,2020-05-04,619.75,859.6,Delivered
SHP000698,2018-11-23, Cogxone Levanide  ,Antimalarial,Poznan Site,Graham and Sons,Poland,198,Air,2018-11-30,2018-11-29,3085.94,794.3,shipped
SHP000699,2020-09-03,Ergomethate,Mood Stabilizers,MUNICH PLANT, Rohan  ,Poland,127,Air Charter,2020-09-10,2020-09-10,3919.52,205.6,Delivered
SHP000700,2019-10-22, Amavirase  ,Antipiretics,MUNICH PLANT,Gleason,Germany,75,Air Charter,2019-10-29,2019-10-27,962.87,219.9,DELIVERED
SHP000701,2018-02-17,Primatate Univatol,Mood Stabilizers,Frankfurt Plant,Prohaska-Kuhic,Poland,162,Truck,2018-02-24,2018-02-23,331.4,791.1,Delivered
SHP000702,2018-04-29,Epzipitant,Analgesics, Poznan Site  , Rohan and Sons  ,Germany,122,Air Charter,2018-05-06,2018-05-05,4874.33,9.0,pending
SHP000703,2020-05-14,Exotropin Empizine,Mood Stabilizers,POZNAN SITE,Gottlieb-Cruickshank,Poland,53,,2020-05-21,2020-05-19,3421.12,831.9,DELIVERED
SHP000704,2018-05-23,Adrecetam Barazoxane,Antimalarial,Poznan Site,Hansen Group Pharm,Germany,368,Air Charter,2018-05-30,2018-05-28,3532.36,428.4,Delivered
SHP000705,2018-04-10,Atrabicin Alkerotec,Antiseptics,Krakow Facility,Kozey-Emmerich,Germany,103,Truck,2018-04-17,2018-04-16,3381.35,148.6,Cancelled
SHP000706,2020-03-10,Abatatriptan,Antibiotics,Munich Plant, Koss  ,Germany,18,Air Charter,2020-03-17,2020-03-20,4018.36,36.8,PENDING
SHP000707,2017-05-18,Menogine,Antiseptics,Frankfurt Plant, Rohan and Sons  ,Germany,63,Air,2017-05-25,2017-05-24,230.27,865.9,Delivered
SHP000708,2019-01-02,Tetratanyl,Antimalarial,poznan site, Gerlach LLC  ,Germany,67,Ocean,2019-01-09,2019-01-07,2629.65,314.0,delivered
SHP000709,2019-11-20,Choriogestrel,Antiseptics,Frankfurt Plant,Hansen Group Pharm,Germany,44,Air,2019-11-27,2019-11-25,3691.22,860.5,DELIVERED
SHP000710,2018-07-02,Travoloride,Antiseptics, Munich Plant  ,Romaguera-Fay,Germany,121,Air,2018-07-09,2018-07-07,3619.58,,Delivered
SHP000711,2020-07-24,Factofribrate,Mood Stabilizers,Frankfurt Plant, Cassin  ,Poland,57,Truck,2020-07-31,2020-07-31,2571.25,296.2,IN TRANSIT
SHP000712,2019-12-15,Spiroderall,Mood Stabilizers,Munich Plant,Lockman,Germany,75,Air Charter,2019-12-22,2019-12-22,3237.79,780.7,Delivered
SHP000713,2017-11-26, Insozyme  ,Antiseptics,Poznan Site,Crist Inc,Germany,49,Ocean,2017-12-03,2017-12-02,N/A,554.1,in transit
SHP000714,2019-01-31,Pazofenac,Mood Stabilizers,KRAKOW FACILITY, Rogahn-Klein  ,Poland,138,Air Charter,2019-02-07,2019-02-07,2514.74,,Cancelled
SHP000715,2017-01-30,Thalilamide,Antibiotics, Warsaw Plant  , Hansen Group Pharm  ,Germany,65,Truck,2017-02-06,2017-02-08,3189.69,522.4,Delivered
SHP000716,2020-02-27,Ciclonazol,Antiseptics, Krakow Facility  , Erdman  ,Germany,445,Truck,2020-03-05,2020-03-07,923.36,575.6,Delivered
SHP000717,2020-08-30,Pazofenac,Mood Stabilizers, KRAKOW FACILITY  ,Schuppe Inc,Poland,771,Air Charter,2020-09-06,2020-09-06,1716.59,209.4,pending
SHP000718,2020-02-21,Primatate Univatol,Mood Stabilizers,Frankfurt Plant,Welch-Langworth,Germany,230,Ocean,2020-02-28,2020-02-26,522.06,499.3,delivered
SHP000719,2020-11-03,Symbiroban,Antibiotics,poznan site,Koss,Germany,184,Ocean,2020-11-10,2020-11-08,2687.16,877.4,Pending
SHP000720,2019-08-21,Interfeferon Aspipex,Antiseptics,frankfurt plant,Stehr-Champlin,Poland,78,Ocean,2019-08-28,2019-08-27,4454.96,609.6,Delivered
SHP000721,2017-12-07,Aldevac,Analgesics,WARSAW PLANT, Rohan and Sons  ,Germany,239,Truck,2017-12-14,2017-12-12,2426.06,558.6,Shipped
SHP000722,2018-02-07,Asparathasone Unipan,Antibiotics, POZNAN SITE  , Lockman  ,Germany,99,Air Charter,2018-02-14,2018-02-20,2723.01,118.7,in transit
SHP000723,2018-09-10,Interfestar,Antibiotics,MUNICH PLANT,Welch-Langworth,Germany,20,Truck,2018-09-17,2018-09-15,1619.2,647.2,Pending
SHP000724,2017-02-26,Xenaderal,Mood Stabilizers,Munich Plant,Gleason,Germany,35,Air Charter,2017-03-05,2017-03-03,2737.4,83.0,delivered
SHP000725,2017-04-29, Alarudin Azarolac  ,Mood Stabilizers,warsaw plant,Gottlieb-Cruickshank,Poland,106,Air,2017-05-06,2017-05-12,3802.97,162.9,Delivered
SHP000726,2017-06-09,Allomenda,Antipiretics,POZNAN SITE,Romaguera-Fay,Germany,140,Air,2017-06-16,2017-06-16,2589.12,26.2,delivered
SHP000727,2018-02-05,Theopril,Antipiretics,Krakow Facility,Cassin,Poland,121,Air,2018-02-12,2018-02-10,960.82,584.0,DELIVERED
SHP000728,2017-06-22,Antaparin Varizyme,Mood Stabilizers,munich plant,Nader-Gaylord,Germany,220,Air Charter,2017-06-29,2017-06-27,4409.89,323.1,Pending
SHP000729,2018-11-28,Allomenda,Antipiretics, poznan site  ,Schaefer LLC,Germany,147,Ocean,2018-12-05,2018-12-03,N/A,206.6,shipped
SHP000730,2019-10-18,Stelazolid,Antimalarial, Poznan Site  , Koss  ,Germany,188,Air,2019-10-25,2019-10-25,3431.01,59.6,Shipped
SHP000731,2017-12-24,Metapatch,Antipiretics, Krakow Facility  ,Kozey-Emmerich,Germany,155,,2017-12-31,2017-12-30,1519.16,506.3,IN TRANSIT
SHP000732,2017-02-23,Zynosine,Antimalarial,Warsaw Plant,Welch-Langworth,Germany,12,Ocean,2017-03-02,2017-03-02,2022.48,844.6,Delivered
SHP000733,2019-12-14,Interfedox Pilobamol,Antiseptics,Frankfurt Plant,Beier,Poland,71,Ocean,2019-12-21,2019-12-20,2799.68,416.1,Delivered
SHP000734,2018-11-24,Androporin,Antiseptics,MUNICH PLANT, Lesch  ,Germany,37,Air Charter,2018-12-01,2018-11-30,375.86,308.2,Delivered
SHP000735,2017-03-31,Abilovir Aprotasol,Antipiretics,POZNAN SITE,Rohan and Sons,Germany,134,Ocean,2017-04-07,2017-04-13,4964.81,561.6,Delivered
SHP000736,2019-06-26,Metapatch,Antipiretics,Krakow Facility,Cassin,Poland,498,Air Charter,2019-07-03,2019-07-03,2025.22,394.6,Delivered
SHP000737,2020-11-05,Nisorase,Antibiotics,MUNICH PLANT,Hansen Group Pharm,Germany,386,Air,2020-11-12,2020-11-12,1890.26,344.0,pending
