Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team
Gottlieb-Cruickshank  ,"Johnson, Friesen and Torphy Pharma Plc",Gryfino,Poland,53.2524,14.4883,Hospital,Government,Argalazine Abostryl,Antipiretics,6,628,3768,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Erdman, Senger and Oberbrunner Pharm",Rawa Mazowiecka,Poland,51.7667,20.25,Pharmacy,Retail,Robapril,Antipiretics,4,453,1812,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Kub, Von and Herzog Pharmacy",Wschowa,Poland,51.8,16.3,Hospital,Private,Quixitriptan Alanesin,Antiseptics,20,79,1580,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Purdy Ltd Pharmaceutical Limited,G??ucho??azy,Poland,50.3131,17.3742,Hospital,Government,Rositroban,Mood Stabilizers,2,481,962,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Effertz, Heaney and Tillman Pharmaceutical Ltd",Jaworzno,Poland,50.2,19.275,Hospital,Government,Propralamide Dexlanzolam,Mood Stabilizers,5,391,1955,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Kunze PLC Pharm,Dar??owo,Poland,54.4167,16.4167,Hospital,Private,Temasone Thiobucil,Antimalarial,5,482,2410,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Kreiger Inc Pharma Plc,Mielec,Poland,50.2833,21.4333,Hospital,Private,Abtasol,Antiseptics,5,754,3770,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Hayes-Kilback Pharmaceutical Ltd,??ary,Poland,51.6333,15.1333,Pharmacy,Retail,Effigine Propraprex,Antimalarial,10,377,3770,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Blick, Pacocha and Schowalter ",Inowroc??aw,Poland,52.7958,18.2611,Pharmacy,Retail,Thalilamide,Antibiotics,2,615,1230,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Rohan PLC Pharmaceutical Limited,Krynica,Poland,49.4222,20.9594,Pharmacy,Retail,Lansostral Acgestin,Antiseptics,5,627,3135,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Senger-Kirlin Pharmacy,Koby??ka,Poland,52.3395,21.1959,Hospital,Government,Acantaine,Antibiotics,2,66,132,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Doyle-Tillman Pharmaceutical Ltd,D??blin,Poland,51.5667,21.8614,Hospital,Private,Kinenadryl,Antipiretics,10,782,7820,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Monahan Ltd ,O??wi??cim,Poland,50.0333,19.2333,Hospital,Government,Microroban Afatigomar,Antimalarial,10,478,4780,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Schulist-Zulauf Pharm,Tychy,Poland,50.1667,19,Hospital,Private,Imiformin Transmunex,Antibiotics,5,400,2000,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Wolff Group Pharm,Gubin,Poland,51.95,14.7333,Hospital,Government,Neuropogen Empibax,Analgesics,19,605,11495,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Doyle-Tillman Pharmaceutical Ltd,D??blin,Poland,51.5667,21.8614,Hospital,Private,Araxetine,Antibiotics,5,450,2250,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Nader-Gaylord Pharmaceutical Limited,Sob??tka,Poland,50.8986,16.7444,Hospital,Private,Fosinofen,Antipiretics,2,385,770,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Rogahn-Klein Pharmacy,Koronowo,Poland,53.3137,17.937,Hospital,Private,Trazobalamin,Mood Stabilizers,4,762,3048,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Ondricka, Rosenbaum and Beahan ",Starogard Gda??ski,Poland,53.9667,18.5333,Hospital,Government,Araxetine,Antibiotics,50,450,22500,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Denesik, Walter and Beatty Pharma Plc",Ostr??w Mazowiecka,Poland,52.8,21.9,Pharmacy,Institution,Amphesirox,Antiseptics,2,25,50,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Erdman, Senger and Oberbrunner Pharm",Rawa Mazowiecka,Poland,51.7667,20.25,Pharmacy,Retail,Zonitonin,Antiseptics,2,518,1036,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Hills, Stroman and Ernser Pharm",Pu??tusk,Poland,52.7025,21.0828,Hospital,Private,Apronazol,Antibiotics,6,472,2832,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Vandervort LLC Pharma Plc,??a??cut,Poland,50.0687,22.2291,Pharmacy,Institution,Magnemunex,Antiseptics,10,689,6890,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Rohan Inc ,Chojn??w,Poland,51.2667,15.9333,Pharmacy,Institution,Symbiroban,Antibiotics,10,122,1220,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Bashirian-Kassulke Pharma Plc,Krak??w,Poland,50.0614,19.9372,Hospital,Private,Insozyme,Antiseptics,1,655,655,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Sauer and Sons Pharmaceutical Limited,Brzoz??w,Poland,49.6953,22.0194,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,2,742,1484,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Miller-Satterfield Pharma Plc,Nidzica,Poland,53.3583,20.425,Hospital,Private,Primatate Univatol,Mood Stabilizers,4,172,688,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Lockman Ltd ,Po??aniec,Poland,50.4333,21.2833,Pharmacy,Institution,Amamadin,Antimalarial,5,713,3565,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Bosco-Marquardt Pharm,L??bork,Poland,54.55,17.75,Hospital,Private,Eproline,Antibiotics,12,780,9360,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Grimes, Jacobs and Durgan Pharm",Be??chat??w,Poland,51.3667,19.3667,Hospital,Private,Algluconium Dorzofoxin,Antibiotics,1,611,611,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Botsford PLC Pharmacy,Pabianice,Poland,51.6642,19.35,Pharmacy,Institution,Docstryl Rivacin,Antiseptics,2,789,1578,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Mante-Grady Pharm,Lubacz??w,Poland,50.1556,23.123,Pharmacy,Institution,Afluferon Entrarenone,Antimalarial,60,104,6240,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Bernier, Murphy and Rau Pharmaceutical Ltd",Ruda ??l??ska,Poland,50.2628,18.8536,Pharmacy,Institution,Tesnorphine Silotamine,Antibiotics,12,319,3828,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Wunsch, Mills and Walter ",Kielce,Poland,50.8725,20.6319,Pharmacy,Institution,Sodinel Olofribrate,Antimalarial,24,50,1200,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Schulist-Zulauf Pharm,Tychy,Poland,50.1667,19,Hospital,Private,Malavirine Alimdine,Mood Stabilizers,20,767,15340,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Gerlach LLC ,Krzeszowice,Poland,50.1333,19.6333,Hospital,Government,Flutacerol,Analgesics,40,745,29800,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Wiegand, Jast and Yost Pharma Plc",P??ock,Poland,52.55,19.7,Hospital,Private,Biotasol Siloderm,Antiseptics,10,373,3730,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Hills, Stroman and Ernser Pharm",Pu??tusk,Poland,52.7025,21.0828,Hospital,Private,Relenvice,Antimalarial,20,459,9180,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Streich PLC Pharmaceutical Limited,Przemy??l,Poland,49.785,22.7673,Pharmacy,Institution,Dexmeprazole Transnuvia,Mood Stabilizers,48,180,8640,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Kshlerin, Ryan and Leuschke Pharma Plc",Zielona G??ra,Poland,51.9397,15.505,Hospital,Government,Decidenu Galantrigine,Antipiretics,12,590,7080,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Purdy Ltd Pharmaceutical Limited,G??ucho??azy,Poland,50.3131,17.3742,Hospital,Government,Doxivorin,Antimalarial,20,516,10320,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Funk, Ratke and Heaney Pharmacy",Prabuty,Poland,53.7558,19.1975,Hospital,Government,Pulmofine,Antibiotics,50,688,34400,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Vandervort LLC Pharma Plc,??a??cut,Poland,50.0687,22.2291,Pharmacy,Institution,Dexmebital Acanplan,Analgesics,36,170,6120,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Mraz Group Pharmacy,Piast??w,Poland,52.1833,20.85,Hospital,Private,Aprerase,Antipiretics,12,726,8712,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Stehr-Champlin Pharmaceutical Limited,Nowe Miasto Lubawskie,Poland,53.4167,19.5833,Hospital,Government,Amcibax Amcikeran,Analgesics,12,319,3828,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Gerhold, Mills and Effertz Pharm",G??ubczyce,Poland,50.2009,17.8286,Pharmacy,Institution,Imiformin Transmunex,Antibiotics,10,400,4000,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Doyle-Tillman Pharmaceutical Ltd,D??blin,Poland,51.5667,21.8614,Hospital,Private,Trazobalamin,Mood Stabilizers,20,762,15240,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Zemlak-Witting Pharmacy,Mi??dzyrzecz,Poland,52.4446,15.578,Pharmacy,Institution,Eproline,Antibiotics,20,780,15600,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Kreiger Inc Pharma Plc,Mielec,Poland,50.2833,21.4333,Hospital,Private,Menogine,Antiseptics,10,742,7420,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Lockman-Welch Pharm,Bytom,Poland,50.347,18.923,Hospital,Government,Ibrulinum,Antipiretics,12,190,2280,January,2018,Jessica Smith,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Mraz Group Pharmacy,Piast??w,Poland,52.1833,20.85,Hospital,Private,Rositroban,Mood Stabilizers,24,481,11544,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Nolan, DuBuque and Schultz Pharm",Wa??brzych,Poland,50.7667,16.2833,Hospital,Government,Lovapur,Mood Stabilizers,12,551,6612,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Haag, Bradtke and Terry Pharmacy",Bia??a Podlaska,Poland,52.0333,23.1167,Hospital,Government,Sevotrana Tiafoxin,Analgesics,24,460,11040,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Nitzsche, Effertz and Maggio Pharmacy",Malbork,Poland,54.0285,19.0444,Hospital,Private,Interzide,Antimalarial,6,420,2520,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Mills Inc Pharma Plc,Bydgoszcz,Poland,53.1167,18,Hospital,Private,Relenstrel Exurabine,Antibiotics,20,424,8480,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Beier PLC Pharmacy,W??oc??awek,Poland,52.65,19.05,Hospital,Private,Halciramine,Antimalarial,24,409,9816,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Prohaska-Kuhic Pharmacy,Wis??a,Poland,49.6667,18.8667,Pharmacy,Institution,Ciclonazol,Antiseptics,20,121,2420,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Denesik-Hintz Pharm,Mi??dzyrzec Podlaski,Poland,51.9833,22.8,Pharmacy,Retail,Dantolac Pazocor,Analgesics,60,578,34680,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Kilback, Beer and Batz Pharma Plc",Kutno,Poland,52.2333,19.3667,Pharmacy,Retail,Bexridol,Antipiretics,20,80,1600,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Kreiger Inc Pharma Plc,Mielec,Poland,50.2833,21.4333,Hospital,Private,Megenorphine,Antimalarial,12,402,4824,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Heidenreich Group Pharmaceutical Ltd,Rzesz??w,Poland,50.05,22,Pharmacy,Institution,Amlominphen Dexanovate,Analgesics,6,119,714,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Botsford PLC Pharmacy,Pabianice,Poland,51.6642,19.35,Pharmacy,Institution,Aggrakine,Antiseptics,24,47,1128,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Rosenbaum, Klein and Herzog ",Zb??szy??,Poland,52.2531,15.9178,Hospital,Private,Pulmofine,Antibiotics,12,688,8256,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Monahan Ltd ,O??wi??cim,Poland,50.0333,19.2333,Hospital,Government,Kiovax Tercorolac,Analgesics,36,722,25992,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Nader-Gaylord Pharmaceutical Limited,Sob??tka,Poland,50.8986,16.7444,Hospital,Private,Cortirodine Alimcline,Antipiretics,30,128,3840,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Monahan Ltd ,O??wi??cim,Poland,50.0333,19.2333,Hospital,Government,Clindaracil,Analgesics,10,173,1730,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Feest-Kshlerin Pharmaceutical Ltd,??widnik,Poland,51.2333,22.7,Pharmacy,Institution,Belavarix Benzabicin,Antibiotics,200,131,26200,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Erdman PLC Pharmacy,Ozimek,Poland,50.6731,18.2131,Pharmacy,Institution,Lovephilus,Analgesics,10,582,5820,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Koss Ltd Pharmaceutical Limited,Lw??wek ??l??ski,Poland,51.1167,15.5833,Hospital,Private,Cortirodine Alimcline,Antipiretics,12,128,1536,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Heathcote, Grant and Witting Pharm",Bielsko-Bia??a,Poland,49.8225,19.0444,Pharmacy,Institution,Lioletine Refliruvax,Analgesics,10,435,4350,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Heidenreich Group Pharmaceutical Ltd,Rzesz??w,Poland,50.05,22,Pharmacy,Institution,Afaxacin,Analgesics,12,60,720,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Okuneva-Corkery ,Kostrzyn nad Odr??,Poland,52.5883,14.6667,Hospital,Government,Acubulin,Antipiretics,36,490,17640,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Schaefer Group Pharmaceutical Limited,Ustro??,Poland,49.7167,18.8167,Hospital,Government,Zonixamine Immulinum,Analgesics,10,298,2980,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Romaguera-Fay Pharmaceutical Limited,Trzemeszno,Poland,52.5614,17.8231,Pharmacy,Retail,Afaxacin,Analgesics,20,60,1200,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Blick, Pacocha and Schowalter ",Inowroc??aw,Poland,52.7958,18.2611,Pharmacy,Retail,Sanctumine,Antimalarial,12,149,1788,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Botsford and Sons Pharmaceutical Ltd,Ko??obrzeg,Poland,54.1667,15.5667,Pharmacy,Institution,Acycnafine Microvate,Mood Stabilizers,16,658,10528,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Mraz Group Pharmacy,Piast??w,Poland,52.1833,20.85,Hospital,Private,Theopril,Antipiretics,12,768,9216,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Hills, Stroman and Ernser Pharm",Pu??tusk,Poland,52.7025,21.0828,Hospital,Private,Ciclonazol,Antiseptics,4,121,484,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Schulist-Zulauf Pharm,Tychy,Poland,50.1667,19,Hospital,Private,Cricane Acamsumab,Antiseptics,10,22,220,January,2018,Erica Jones,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Waelchi LLC Pharmacy,Katowice,Poland,50.25,19,Hospital,Government,Choriogestrel,Antiseptics,5,347,1735,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Buckridge-Strosin Pharmaceutical Limited,Pruszk??w,Poland,52.1667,20.8,Hospital,Government,Sevoderm,Antipiretics,30,663,19890,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Powlowski-Buckridge Pharma Plc,Ustka,Poland,54.5805,16.8619,Hospital,Private,Sucprine Specbalamin,Antiseptics,10,182,1820,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Leannon-West Pharmacy,Cieszyn,Poland,49.75,18.6333,Pharmacy,Retail,Tiaracil,Antipiretics,24,162,3888,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Buckridge-Strosin Pharmaceutical Limited,Pruszk??w,Poland,52.1667,20.8,Hospital,Government,Acycnafine Microvate,Mood Stabilizers,36,658,23688,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Feest-Roob Pharmaceutical Ltd,Wolsztyn,Poland,52.1167,16.1167,Pharmacy,Institution,Fosinofen,Antipiretics,10,385,3850,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jaros??aw,Poland,50.0162,22.6778,Hospital,Government,Ceretosine,Antiseptics,24,343,8232,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Crona Group Pharma Plc,Kwidzyn,Poland,53.7358,18.9308,Pharmacy,Institution,Comzyme,Antibiotics,24,114,2736,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Gibson-Hill Pharma Plc,Chrzan??w,Poland,50.1333,19.4,Hospital,Private,Syntheruvax Proracin,Antimalarial,216,86,18576,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Miller-Satterfield Pharma Plc,Nidzica,Poland,53.3583,20.425,Hospital,Private,Sevotrana Tiafoxin,Analgesics,20,460,9200,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Leffler-Russel Pharm,Konstancin-Jeziorna,Poland,52.0938,21.1176,Hospital,Private,Alimmethate Insudase,Analgesics,24,624,14976,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Koch-Osinski Pharm,Sandomierz,Poland,50.6833,21.75,Hospital,Government,Robapril,Antipiretics,5,453,2265,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Harris, Daugherty and Okuneva Pharma Plc",Krotoszyn,Poland,51.697,17.4357,Pharmacy,Retail,Atrabicin Alkerotec,Antiseptics,22,249,5478,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Crona Group Pharma Plc,Kwidzyn,Poland,53.7358,18.9308,Pharmacy,Institution,Malaxolol Aeroprosyn,Antiseptics,72,502,36144,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Breitenberg-Kuhn Pharmacy,Radom,Poland,51.4036,21.1567,Hospital,Private,Halciramine,Antimalarial,12,409,4908,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Reynolds, Jast and Mante Pharma Plc",Pleszew,Poland,51.8974,17.7856,Pharmacy,Institution,Ultrimax Ultriset,Antiseptics,10,269,2690,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Botsford and Sons Pharmaceutical Ltd,Ko??obrzeg,Poland,54.1667,15.5667,Pharmacy,Institution,Pulmofine,Antibiotics,20,688,13760,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Wintheiser, Breitenberg and Gottlieb Pharmaceutical Limited",Milan??wek,Poland,52.1243,20.6654,Pharmacy,Retail,Imiformin Transmunex,Antibiotics,48,400,19200,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Will and Sons Pharmaceutical Limited,Pozna??,Poland,52.4,16.9167,Hospital,Government,Dexmeprazole Transnuvia,Mood Stabilizers,36,180,6480,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Ondricka, Rosenbaum and Beahan ",Starogard Gda??ski,Poland,53.9667,18.5333,Hospital,Government,Acycpex,Mood Stabilizers,5,510,2550,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Gottlieb-Cruickshank Pharma Plc,Brzeszcze,Poland,50,19.15,Hospital,Private,Morphizolid Tianalin,Mood Stabilizers,5,742,3710,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Runolfsson, Swaniawski and Jaskolski Pharmacy",Sieradz,Poland,51.6,18.75,Hospital,Private,Abatatriptan,Antibiotics,12,742,8904,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Block-Romaguera Pharmaceutical Limited,Tarnowskie G??ry,Poland,50.45,18.8667,Hospital,Private,Abranatal Lysoprosate,Antiseptics,5,681,3405,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Crist Inc ,Stary S??cz,Poland,49.5625,20.6364,Hospital,Private,Menogine,Antiseptics,20,742,14840,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Schulist-Zulauf Pharm,Tychy,Poland,50.1667,19,Hospital,Private,Imiderm Vibranovate,Antipiretics,5,390,1950,January,2018,Thompson Crawford,James Goodwill,Alfa
Gottlieb-Cruickshank  ,Mills Inc Pharma Plc,Bydgoszcz,Poland,53.1167,18,Hospital,Private,Acycnafine Microvate,Mood Stabilizers,10,658,6580,January,2018,Alan Ray,James Goodwill,Alfa
Gottlieb-Cruickshank  ,"Schowalter, Runolfsson and VonRueden Pharmaceutical Ltd",Grudzi??dz,Poland,53.4925,18.7761,Pharmacy,Retail,Adideine,Mood Stabilizers,24,678,16272,January,2018,Stella Given,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,"Grimes, Jacobs and Durgan Pharm",Be??chat??w,Poland,51.3667,19.3667,Hospital,Private,Liomulin,Mood Stabilizers,20,490,9800,January,2018,Morris Garcia,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Beier PLC Pharmacy,W??oc??awek,Poland,52.65,19.05,Hospital,Private,Ibrulinum,Antipiretics,60,190,11400,January,2018,Abigail Thompson,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,"Casper, Hyatt and Jakubowski Pharmaceutical Limited",Otwock,Poland,52.1167,21.2667,Hospital,Government,Topitaine,Mood Stabilizers,24,517,12408,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Limited",Rumia,Poland,54.5667,18.4,Pharmacy,Retail,Lovepion,Antiseptics,40,544,21760,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Gottlieb-Cruickshank  ,Kutch-Marks Pharm,Che??m,Poland,51.1333,23.4833,Hospital,Private,Symbisine Prednimadin,Mood Stabilizers,24,304,7296,January,2018,Steve Pepple,Tracy Banks,Bravo
Gottlieb-Cruickshank  ,Gottlieb-Cruickshank Pharma Plc,Brzeszcze,Poland,50,19.15,Hospital,Private,Propralamide Dexlanzolam,Mood Stabilizers,12,391,4692,January,2018,Mary Gerrard,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Gerlach LLC ,Krzeszowice,Poland,50.1333,19.6333,Hospital,Government,Thalilamide,Antibiotics,6,615,3690,January,2018,Anne Wu,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Kling Inc Pharmaceutical Ltd,Ostrowiec ??wi??tokrzyski,Poland,50.9333,21.4,Pharmacy,Institution,Claripenem,Antibiotics,100,448,44800,January,2018,Sheila Stones,Britanny Bold,Delta
Gottlieb-Cruickshank  ,Hermiston LLC ,Strzegom,Poland,51,16.3333,Pharmacy,Institution,Arivac,Antimalarial,36,567,20412,January,2018,Abigail Thompson,Tracy Banks,Bravo
